200000; 0.016
210000; 0.016
220000; 0.017
230000; 0.018
240000; 0.019
250000; 0.020
260000; 0.020
270000; 0.022
280000; 0.022
290000; 0.033
300000; 0.038
210000; 0.016
220000; 0.017
230000; 0.018
240000; 0.018
250000; 0.027
260000; 0.030
270000; 0.034
280000; 0.036
290000; 0.038
300000; 0.038
