200000; 0.051
210000; 0.054
220000; 0.056
230000; 0.060
240000; 0.061
250000; 0.063
260000; 0.067
270000; 0.071
280000; 0.075
290000; 0.105
300000; 0.101
210000; 0.052
220000; 0.056
230000; 0.060
240000; 0.063
250000; 0.081
260000; 0.091
270000; 0.089
280000; 0.096
290000; 0.089
300000; 0.089
