10000; 122069
20000; 242069
30000; 362069
40000; 482069
50000; 602069
60000; 722069
70000; 842069
80000; 962069
90000; 1082069
100000; 1202069
210000; 2522069
220000; 2642069
230000; 2762069
240000; 2882069
250000; 3002069
260000; 3122069
270000; 3242069
280000; 3362069
290000; 3482069
300000; 3602069
