10000; 360042
20000; 780044
30000; 1170050
40000; 1680046
50000; 2100049
60000; 2520052
70000; 3150051
80000; 3600048
90000; 4050060
100000; 4500051
210000; 10080056
220000; 10560062
230000; 11040056
240000; 11520056
250000; 12000056
260000; 12480068
270000; 13770061
280000; 14280055
290000; 14790061
300000; 15300061
